Time;Timer;Temp[C];DutyCycle
10:53:33 AM;100,8164;98,4;0
10:53:33 AM;100,8672;98,4;0
10:53:33 AM;100,9141;98,4;0
10:53:33 AM;100,9648;98,4;0
10:53:33 AM;101,0156;98,4;0
10:53:33 AM;101,0664;97,88;0
10:53:33 AM;101,125;98,4;0
10:53:33 AM;101,1758;97,88;0
10:53:33 AM;101,2266;98,4;0
10:53:33 AM;101,2773;98,4;0
10:53:33 AM;101,3242;98,4;0
10:53:33 AM;101,375;98,4;0
10:53:33 AM;101,4258;98,4;0
10:53:33 AM;101,4766;98,4;0
10:53:33 AM;101,5352;98,4;0
10:53:33 AM;101,5859;98,4;0
10:53:33 AM;101,6367;98,4;0
10:53:33 AM;101,6875;98,4;0
10:53:34 AM;101,7344;98,4;0
10:53:34 AM;101,7852;98,4;0
10:53:34 AM;101,8359;98,4;0
10:53:34 AM;101,8867;98,4;0
10:53:34 AM;101,9453;98,4;0
10:53:34 AM;101,9961;98,4;0
10:53:34 AM;102,0469;98,4;0
10:53:34 AM;102,0938;98,93;0
10:53:34 AM;102,1445;98,4;0
10:53:34 AM;102,1953;98,93;0
10:53:34 AM;102,2461;98,4;0
10:53:34 AM;102,2969;98,93;0
10:53:34 AM;102,3555;98,93;0
10:53:34 AM;102,4063;98,93;0
10:53:34 AM;102,457;98,93;0
10:53:34 AM;102,5039;98,4;0
10:53:34 AM;102,5547;98,93;0
10:53:34 AM;102,6055;98,93;0
10:53:34 AM;102,6563;98,93;0
10:53:35 AM;102,7031;98,93;0
10:53:35 AM;102,7656;98,93;0
10:53:35 AM;102,8047;99,52;0
10:53:35 AM;102,8633;98,93;0
10:53:35 AM;102,9141;98,93;0
10:53:35 AM;102,9648;99,52;0
10:53:35 AM;103,0156;99,52;0
10:53:35 AM;103,0664;98,93;0
10:53:35 AM;103,1133;99,52;0
10:53:35 AM;103,1758;99,52;0
10:53:35 AM;103,2227;99,52;0
10:53:35 AM;103,2734;99,52;0
10:53:35 AM;103,3242;99,52;0
10:53:35 AM;103,375;99,52;0
10:53:35 AM;103,4258;99,52;0
10:53:35 AM;103,4727;100,07;0
10:53:35 AM;103,5234;100,07;0
10:53:35 AM;103,5742;100,07;0
10:53:35 AM;103,625;100,07;0
10:53:35 AM;103,6836;100,07;0
10:53:36 AM;103,7344;100,07;0
10:53:36 AM;103,7852;100,07;0
10:53:36 AM;103,8359;100,63;0
10:53:36 AM;103,8828;100,63;0
10:53:36 AM;103,9336;100,63;0
10:53:36 AM;103,9961;100,63;0
10:53:36 AM;104,0352;100,63;0
10:53:36 AM;104,0938;100,63;0
10:53:36 AM;104,1445;100,63;0
10:53:36 AM;104,1953;100,63;0
10:53:36 AM;104,2461;100,63;0
10:53:36 AM;104,293;100,63;0
10:53:36 AM;104,3438;101,2;0
10:53:36 AM;104,3945;100,63;0
10:53:36 AM;104,4453;101,2;0
10:53:36 AM;104,5039;101,2;0
10:53:36 AM;104,5547;101,2;0
10:53:36 AM;104,6055;101,2;0
10:53:36 AM;104,6523;101,2;0
10:53:37 AM;104,7031;101,2;0
10:53:37 AM;104,7539;101,79;0
10:53:37 AM;104,8047;101,79;0
10:53:37 AM;104,8555;101,79;0
10:53:37 AM;104,9141;101,79;0
10:53:37 AM;104,9648;101,79;0
10:53:37 AM;105,0117;101,79;0
10:53:37 AM;105,0625;101,79;0
10:53:37 AM;105,1133;101,79;0
10:53:37 AM;105,1641;101,79;0
10:53:37 AM;105,2148;101,79;0
10:53:37 AM;105,2617;102,38;0
10:53:37 AM;105,3242;102,38;0
10:53:37 AM;105,375;102,38;0
10:53:37 AM;105,4219;102,38;0
10:53:37 AM;105,4727;102,38;0
10:53:37 AM;105,5234;102,99;0
10:53:37 AM;105,582;102,38;0
10:53:37 AM;105,6328;102,99;0
10:53:37 AM;105,6836;102,99;0
10:53:38 AM;105,7344;102,99;0
10:53:38 AM;105,7852;102,38;0
10:53:38 AM;105,832;102,99;0
10:53:38 AM;105,8828;102,99;0
10:53:38 AM;105,9336;102,99;0
10:53:38 AM;105,9844;102,99;0
10:53:38 AM;106,0352;102,99;0
10:53:38 AM;106,082;102,99;0
10:53:38 AM;106,1445;103,61;0
10:53:38 AM;106,1953;102,99;0
10:53:38 AM;106,2422;103,61;0
10:53:38 AM;106,293;103,61;0
10:53:38 AM;106,3438;103,61;0
10:53:38 AM;106,3945;103,61;0
10:53:38 AM;106,4414;103,61;0
10:53:38 AM;106,4922;103,61;0
10:53:38 AM;106,543;104,24;0
10:53:38 AM;106,5938;103,61;0
10:53:38 AM;106,6445;103,61;0
10:53:39 AM;106,7031;103,61;0
10:53:39 AM;106,7539;104,24;0
10:53:39 AM;106,8008;103,61;0
10:53:39 AM;106,8516;104,24;0
10:53:39 AM;106,9023;104,24;0
10:53:39 AM;106,9531;104,24;0
10:53:39 AM;107,0117;104,24;0
10:53:39 AM;107,0508;104,24;0
10:53:39 AM;107,1133;104,24;0
10:53:39 AM;107,1641;104,24;0
10:53:39 AM;107,2109;104,24;0
10:53:39 AM;107,2617;104,24;0
10:53:39 AM;107,3125;104,89;0
10:53:39 AM;107,3633;104,89;0
10:53:39 AM;107,4219;104,24;0
10:53:39 AM;107,4609;104,24;0
10:53:39 AM;107,5234;104,24;0
10:53:39 AM;107,5742;104,24;0
10:53:39 AM;107,6211;104,89;0
10:53:39 AM;107,6719;104,89;0
10:53:40 AM;107,7227;104,89;0
10:53:40 AM;107,7734;104,89;0
10:53:40 AM;107,8242;104,89;0
10:53:40 AM;107,8828;104,89;0
10:53:40 AM;107,9336;104,89;0
10:53:40 AM;107,9844;104,24;0
10:53:40 AM;108,0313;104,24;0
10:53:40 AM;108,082;104,89;0
10:53:40 AM;108,1328;104,89;0
10:53:40 AM;108,1836;104,89;0
10:53:40 AM;108,2305;104,89;0
10:53:40 AM;108,2813;104,89;0
10:53:40 AM;108,3398;104,89;0
10:53:40 AM;108,3906;104,89;0
10:53:40 AM;108,4414;104,89;0
10:53:40 AM;108,4922;104,89;0
10:53:40 AM;108,543;104,89;0
10:53:40 AM;108,5898;104,89;0
10:53:40 AM;108,6523;105,55;0
10:53:41 AM;108,6914;104,89;0
10:53:41 AM;108,75;105,55;0
10:53:41 AM;108,8008;105,55;0
10:53:41 AM;108,8516;104,89;0
10:53:41 AM;108,9023;105,55;0
10:53:41 AM;108,9531;105,55;0
10:53:41 AM;109;105,55;0
10:53:41 AM;109,0625;105,55;0
10:53:41 AM;109,1016;105,55;0
10:53:41 AM;109,1602;105,55;0
10:53:41 AM;109,2109;105,55;0
10:53:41 AM;109,2617;105,55;0
10:53:41 AM;109,3125;106,22;0
10:53:41 AM;109,3633;106,22;0
10:53:41 AM;109,4102;106,22;0
10:53:41 AM;109,4609;106,22;0
10:53:41 AM;109,5117;106,22;0
10:53:41 AM;109,5703;106,22;0
10:53:41 AM;109,6211;106,22;0
10:53:41 AM;109,6719;106,22;0
10:53:42 AM;109,7227;106,22;0
10:53:42 AM;109,7734;106,22;0
10:53:42 AM;109,8203;105,55;0
10:53:42 AM;109,8711;106,22;0
10:53:42 AM;109,9219;106,22;0
10:53:42 AM;109,9805;106,22;0
10:53:42 AM;110,0313;106,22;0
10:53:42 AM;110,082;106,91;0
10:53:42 AM;110,1289;106,22;0
10:53:42 AM;110,1797;106,91;0
10:53:42 AM;110,2305;106,91;0
10:53:42 AM;110,2813;106,91;0
10:53:42 AM;110,332;106,91;0
10:53:42 AM;110,3906;106,22;0
10:53:42 AM;110,4414;106,91;0
10:53:42 AM;110,4922;106,91;0
10:53:42 AM;110,5391;106,91;0
10:53:42 AM;110,5898;106,91;0
10:53:42 AM;110,6406;106,91;0
10:53:43 AM;110,6914;107,62;0
10:53:43 AM;110,7422;107,62;0
10:53:43 AM;110,8008;106,91;0
10:53:43 AM;110,8516;106,91;0
10:53:43 AM;110,9023;106,91;0
10:53:43 AM;110,9492;107,62;0
10:53:43 AM;111;107,62;0
10:53:43 AM;111,0508;107,62;0
10:53:43 AM;111,1016;107,62;0
10:53:43 AM;111,1523;107,62;0
10:53:43 AM;111,2109;107,62;0
10:53:43 AM;111,2617;107,62;0
10:53:43 AM;111,3125;107,62;0
10:53:43 AM;111,3594;107,62;0
10:53:43 AM;111,4102;108,35;0
10:53:43 AM;111,4609;107,62;0
10:53:43 AM;111,5117;107,62;0
10:53:43 AM;111,5625;107,62;0
10:53:43 AM;111,6211;108,35;0
10:53:43 AM;111,6602;108,35;0
10:53:44 AM;111,7188;107,62;0
10:53:44 AM;111,7695;108,35;0
10:53:44 AM;111,8203;108,35;0
10:53:44 AM;111,8711;108,35;0
10:53:44 AM;111,918;107,62;0
10:53:44 AM;111,9688;108,35;0
10:53:44 AM;112,0313;108,35;0
10:53:44 AM;112,0703;108,35;0
10:53:44 AM;112,1289;108,35;0
10:53:44 AM;112,1797;108,35;0
10:53:44 AM;112,2305;107,62;0
10:53:44 AM;112,2813;109,02;0
10:53:44 AM;112,3281;108,35;0
10:53:44 AM;112,3789;108,35;0
10:53:44 AM;112,4414;108,35;0
10:53:44 AM;112,4883;108,35;0
10:53:44 AM;112,5391;107,62;0
10:53:44 AM;112,5898;108,35;0
10:53:44 AM;112,6406;108,35;0
10:53:45 AM;112,6914;108,35;0
10:53:45 AM;112,7383;108,35;0
10:53:45 AM;112,7891;108,35;0
10:53:45 AM;112,8398;109,02;0
10:53:45 AM;112,8906;108,35;0
10:53:45 AM;112,9492;108,35;0
10:53:45 AM;113;108,35;0
10:53:45 AM;113,0508;108,35;0
10:53:45 AM;113,0977;109,02;0
10:53:45 AM;113,1484;108,35;0
10:53:45 AM;113,1992;108,35;0
10:53:45 AM;113,25;108,35;0
10:53:45 AM;113,3008;109,02;0
10:53:45 AM;113,3594;109,02;0
10:53:45 AM;113,4102;109,02;0
10:53:45 AM;113,4609;109,02;0
10:53:45 AM;113,5078;109,02;0
10:53:45 AM;113,5586;109,02;0
10:53:45 AM;113,6094;109,02;0
10:53:45 AM;113,668;109,02;0
10:53:46 AM;113,7109;109,78;0
10:53:46 AM;113,7695;109,02;0
10:53:46 AM;113,8203;109,02;0
10:53:46 AM;113,8672;109,02;0
10:53:46 AM;113,918;109,02;0
10:53:46 AM;113,9688;109,02;0
10:53:46 AM;114,0195;109,02;0
10:53:46 AM;114,0781;109,02;0
10:53:46 AM;114,1172;109,02;0
10:53:46 AM;114,1797;109,02;0
10:53:46 AM;114,2305;109,78;0
10:53:46 AM;114,2773;109,02;0
10:53:46 AM;114,3281;109,02;0
10:53:46 AM;114,3789;109,02;0
10:53:46 AM;114,4297;109,02;0
10:53:46 AM;114,4883;109,02;0
10:53:46 AM;114,5273;109,78;0
10:53:46 AM;114,5898;109,02;0
10:53:46 AM;114,6367;109,02;0
10:53:46 AM;114,6875;109,02;0
10:53:47 AM;114,7383;109,02;0
10:53:47 AM;114,7891;109,78;0
10:53:47 AM;114,8398;109,02;0
10:53:47 AM;114,8867;109,78;0
10:53:47 AM;114,9375;109,02;0
10:53:47 AM;114,9883;109,78;0
10:53:47 AM;115,0469;109,78;0
10:53:47 AM;115,0977;109,02;0
10:53:47 AM;115,1484;108,35;0
10:53:47 AM;115,1992;109,78;0
10:53:47 AM;115,25;109,78;0
10:53:47 AM;115,2969;109,78;0
10:53:47 AM;115,3477;109,78;0
10:53:47 AM;115,3984;109,02;0
10:53:47 AM;115,457;109,78;0
10:53:47 AM;115,5078;109,78;0
10:53:47 AM;115,5586;109,78;0
10:53:47 AM;115,6094;109,78;0
10:53:47 AM;115,6563;109,78;0
10:53:48 AM;115,707;109,78;0
10:53:48 AM;115,7578;109,78;0
10:53:48 AM;115,8086;109,78;0
10:53:48 AM;115,8594;110,56;0
10:53:48 AM;115,9063;109,78;0
10:53:48 AM;115,9688;109,78;0
10:53:48 AM;116,0195;109,78;0
10:53:48 AM;116,0664;110,56;0
10:53:48 AM;116,1172;109,78;0
10:53:48 AM;116,168;109,78;0
10:53:48 AM;116,2188;110,56;0
10:53:48 AM;116,2695;110,56;0
10:53:48 AM;116,3281;110,56;0
10:53:48 AM;116,3789;109,78;0
10:53:48 AM;116,4258;110,56;0
10:53:48 AM;116,4766;110,56;0
10:53:48 AM;116,5273;110,56;0
10:53:48 AM;116,5781;110,56;0
10:53:48 AM;116,6289;110,56;0
10:53:48 AM;116,6875;110,56;0
10:53:49 AM;116,7383;110,56;0
10:53:49 AM;116,7891;110,56;0
10:53:49 AM;116,8359;110,56;0
10:53:49 AM;116,8867;109,78;0
10:53:49 AM;116,9375;110,56;0
10:53:49 AM;116,9883;110,56;0
10:53:49 AM;117,0391;110,56;0
10:53:49 AM;117,0859;110,56;0
10:53:49 AM;117,1367;110,56;0
10:53:49 AM;117,1992;110,56;0
10:53:49 AM;117,2461;110,56;0
10:53:49 AM;117,2969;110,56;0
10:53:49 AM;117,3477;110,56;0
10:53:49 AM;117,3984;110,56;0
10:53:49 AM;117,4492;110,56;0
10:53:49 AM;117,4961;111,35;0
10:53:49 AM;117,5547;110,56;0
10:53:49 AM;117,6055;110,56;0
10:53:49 AM;117,6563;111,35;0
10:53:50 AM;117,707;111,35;0
10:53:50 AM;117,7578;111,35;0
10:53:50 AM;117,8047;111,35;0
10:53:50 AM;117,8555;111,35;0
10:53:50 AM;117,9063;111,35;0
10:53:50 AM;117,957;111,35;0
10:53:50 AM;118,0156;111,35;0
10:53:50 AM;118,0664;111,35;0
10:53:50 AM;118,1172;111,35;0
10:53:50 AM;118,168;111,35;0
10:53:50 AM;118,2148;111,35;0
10:53:50 AM;118,2656;111,35;0
10:53:50 AM;118,3281;111,35;0
10:53:50 AM;118,3672;111,35;0
10:53:50 AM;118,4258;111,35;0
10:53:50 AM;118,4766;111,35;0
10:53:50 AM;118,5273;111,35;0
10:53:50 AM;118,5781;111,35;0
10:53:50 AM;118,625;111,35;0
10:53:50 AM;118,6758;111,35;0
10:53:51 AM;118,7266;112,1;0
10:53:51 AM;118,7773;112,1;0
10:53:51 AM;118,8359;111,35;0
10:53:51 AM;118,8867;112,1;0
10:53:51 AM;118,9375;111,35;0
10:53:51 AM;118,9883;112,1;0
10:53:51 AM;119,0352;112,1;0
10:53:51 AM;119,0859;111,35;0
10:53:51 AM;119,1367;112,1;0
10:53:51 AM;119,1875;112,1;0
10:53:51 AM;119,2461;111,35;0
10:53:51 AM;119,2969;111,35;0
10:53:51 AM;119,3477;112,1;0
10:53:51 AM;119,3984;111,35;0
10:53:51 AM;119,4453;112,1;0
10:53:51 AM;119,4961;112,1;0
10:53:51 AM;119,5469;111,35;0
10:53:51 AM;119,5938;111,35;0
10:53:51 AM;119,6563;112,1;0
10:53:52 AM;119,707;111,35;0
10:53:52 AM;119,7539;111,35;0
10:53:52 AM;119,8047;111,35;0
10:53:52 AM;119,8555;111,35;0
10:53:52 AM;119,9063;111,35;0
10:53:52 AM;119,957;111,35;0
10:53:52 AM;120,0039;111,35;0
10:53:52 AM;120,0664;111,35;0
10:53:52 AM;120,1172;111,35;0
10:53:52 AM;120,1641;111,35;0
10:53:52 AM;120,2148;111,35;0
10:53:52 AM;120,2656;111,35;0
10:53:52 AM;120,3164;111,35;0
10:53:52 AM;120,3672;111,35;0
10:53:52 AM;120,4141;111,35;0
10:53:52 AM;120,4766;111,35;0
10:53:52 AM;120,5273;111,35;0
10:53:52 AM;120,5742;111,35;0
10:53:52 AM;120,625;111,35;0
10:53:52 AM;120,6758;112,1;0
10:53:53 AM;120,7266;112,1;0
10:53:53 AM;120,7773;111,35;0
10:53:53 AM;120,8242;111,35;0
10:53:53 AM;120,8867;112,1;0
10:53:53 AM;120,9258;111,35;0
10:53:53 AM;120,9844;112,1;0
10:53:53 AM;121,0352;112,1;0
10:53:53 AM;121,0859;112,1;0
10:53:53 AM;121,1367;112,1;0
10:53:53 AM;121,1875;112,1;0
10:53:53 AM;121,2344;111,35;0
10:53:53 AM;121,2969;111,35;0
10:53:53 AM;121,3359;112,1;0
10:53:53 AM;121,3945;112,1;0
10:53:53 AM;121,4453;111,35;0
10:53:53 AM;121,4961;112,1;0
10:53:53 AM;121,543;111,35;0
10:53:53 AM;121,5938;111,35;0
10:53:53 AM;121,6445;111,35;0
10:53:54 AM;121,7031;111,35;0
10:53:54 AM;121,7461;111,35;0
10:53:54 AM;121,8047;111,35;0
10:53:54 AM;121,8555;111,35;0
10:53:54 AM;121,9063;111,35;0
10:53:54 AM;121,9531;111,35;0
10:53:54 AM;122,0039;111,35;0
10:53:54 AM;122,0547;111,35;0
10:53:54 AM;122,1133;111,35;0
10:53:54 AM;122,1641;111,35;0
10:53:54 AM;122,2148;111,35;0
10:53:54 AM;122,2656;111,35;0
10:53:54 AM;122,3164;111,35;0
10:53:54 AM;122,3633;112,1;0
10:53:54 AM;122,4141;112,1;0
10:53:54 AM;122,4648;111,35;0
10:53:54 AM;122,5156;111,35;0
10:53:54 AM;122,5664;111,35;0
10:53:54 AM;122,625;111,35;0
10:53:54 AM;122,6758;111,35;0
10:53:55 AM;122,7227;111,35;0
10:53:55 AM;122,7734;111,35;0
10:53:55 AM;122,8242;112,1;0
10:53:55 AM;122,875;112,1;0
10:53:55 AM;122,9336;111,35;0
10:53:55 AM;122,9727;112,1;0
10:53:55 AM;123,0352;111,35;0
10:53:55 AM;123,0859;111,35;0
10:53:55 AM;123,1328;111,35;0
10:53:55 AM;123,1836;112,1;0
10:53:55 AM;123,2344;112,1;0
10:53:55 AM;123,2852;112,1;0
10:53:55 AM;123,3438;111,35;0
10:53:55 AM;123,3828;112,1;0
10:53:55 AM;123,4453;112,1;0
10:53:55 AM;123,4922;112,1;0
10:53:55 AM;123,543;111,35;0
10:53:55 AM;123,5938;112,1;0
10:53:55 AM;123,6445;112,1;0
10:53:56 AM;123,6953;112,1;0
10:53:56 AM;123,7422;112,1;0
10:53:56 AM;123,793;112,1;0
10:53:56 AM;123,8555;112,1;0
10:53:56 AM;123,9023;112,1;0
10:53:56 AM;123,9531;112,1;0
10:53:56 AM;124,0039;112,1;0
10:53:56 AM;124,0547;112,1;0
10:53:56 AM;124,1055;112,1;0
10:53:56 AM;124,1523;112,1;0
10:53:56 AM;124,2031;112,1;0
10:53:56 AM;124,2617;112,1;0
10:53:56 AM;124,3125;112,1;0
10:53:56 AM;124,3633;112,1;0
10:53:56 AM;124,4141;112,1;0
10:53:56 AM;124,4727;112,1;0
10:53:56 AM;124,5117;112,94;0
10:53:56 AM;124,5625;112,94;0
10:53:56 AM;124,625;112,1;0
10:53:56 AM;124,6719;112,94;0
10:53:57 AM;124,7227;112,94;0
10:53:57 AM;124,7734;112,94;0
10:53:57 AM;124,8242;112,94;0
10:53:57 AM;124,875;112,1;0
10:53:57 AM;124,9219;112,94;0
10:53:57 AM;124,9727;112,1;0
10:53:57 AM;125,0234;112,94;0
10:53:57 AM;125,082;112,94;0
10:53:57 AM;125,1328;112,1;0
10:53:57 AM;125,1836;112,94;0
10:53:57 AM;125,2344;112,94;0
10:53:57 AM;125,2813;112,94;0
10:53:57 AM;125,332;112,94;0
10:53:57 AM;125,3828;112,94;0
10:53:57 AM;125,4336;112,94;0
10:53:57 AM;125,4844;112,94;0
10:53:57 AM;125,543;112,94;0
10:53:57 AM;125,5938;112,94;0
10:53:57 AM;125,6445;112,94;0
10:53:57 AM;125,6914;112,94;0
10:53:58 AM;125,7539;112,94;0
10:53:58 AM;125,793;112,94;0
10:53:58 AM;125,8438;113,8;0
10:53:58 AM;125,8945;113,8;0
10:53:58 AM;125,9414;112,94;0
10:53:58 AM;126,0039;112,94;0
10:53:58 AM;126,0508;113,8;0
10:53:58 AM;126,1016;113,8;0
10:53:58 AM;126,1523;113,8;0
10:53:58 AM;126,2031;113,8;0
10:53:58 AM;126,2539;113,8;0
10:53:58 AM;126,3008;113,8;0
10:53:58 AM;126,3516;113,8;0
10:53:58 AM;126,4023;113,8;0
10:53:58 AM;126,4609;113,8;0
10:53:58 AM;126,5117;113,8;0
10:53:58 AM;126,5625;113,8;0
10:53:58 AM;126,6133;113,8;0
10:53:58 AM;126,6641;113,8;0
10:53:59 AM;126,7109;113,8;0
10:53:59 AM;126,7734;113,8;0
10:53:59 AM;126,8242;113,8;0
10:53:59 AM;126,8711;113,8;0
10:53:59 AM;126,9219;113,8;0
10:53:59 AM;126,9727;113,8;0
10:53:59 AM;127,0234;114,69;0
10:53:59 AM;127,0703;114,69;0
10:53:59 AM;127,1211;113,8;0
10:53:59 AM;127,1719;113,8;0
10:53:59 AM;127,2305;113,8;0
10:53:59 AM;127,2813;114,69;0
10:53:59 AM;127,332;114,69;0
10:53:59 AM;127,3828;113,8;0
10:53:59 AM;127,4297;114,69;0
10:53:59 AM;127,4805;113,8;0
10:53:59 AM;127,543;114,69;0
10:53:59 AM;127,582;113,8;0
10:53:59 AM;127,6328;113,8;0
10:53:59 AM;127,6914;114,69;0
10:54:00 AM;127,7422;114,69;0
10:54:00 AM;127,793;114,69;0
10:54:00 AM;127,8398;113,8;0
10:54:00 AM;127,8906;114,69;0
10:54:00 AM;127,9414;114,69;0
10:54:00 AM;127,9922;114,69;0
10:54:00 AM;128,043;114,69;0
10:54:00 AM;128,1016;114,69;0
10:54:00 AM;128,1523;114,69;0
10:54:00 AM;128,2031;113,8;0
10:54:00 AM;128,25;114,69;0
10:54:00 AM;128,3008;114,69;0
10:54:00 AM;128,3516;114,69;0
10:54:00 AM;128,4023;114,69;0
10:54:00 AM;128,4531;114,69;0
10:54:00 AM;128,5117;114,69;0
10:54:00 AM;128,5625;114,69;0
10:54:00 AM;128,6133;114,69;0
10:54:00 AM;128,6602;114,69;0
10:54:01 AM;128,7109;114,69;0
10:54:01 AM;128,7617;114,69;0
10:54:01 AM;128,8125;114,69;0
10:54:01 AM;128,8594;114,69;0
10:54:01 AM;128,9219;114,69;0
10:54:01 AM;128,9688;115,52;0
10:54:01 AM;129,0195;114,69;0
10:54:01 AM;129,0703;114,69;0
10:54:01 AM;129,1211;115,52;0
10:54:01 AM;129,1719;114,69;0
10:54:01 AM;129,2188;115,52;0
10:54:01 AM;129,2695;114,69;0
10:54:01 AM;129,332;115,52;0
10:54:01 AM;129,3711;115,52;0
10:54:01 AM;129,4297;114,69;0
10:54:01 AM;129,4805;115,52;0
10:54:01 AM;129,5313;115,52;0
10:54:01 AM;129,582;115,52;0
10:54:01 AM;129,6289;115,52;0
10:54:01 AM;129,6797;115,52;0
10:54:02 AM;129,7422;114,69;0
10:54:02 AM;129,7891;115,52;0
10:54:02 AM;129,8398;115,52;0
10:54:02 AM;129,8906;115,52;0
10:54:02 AM;129,9414;115,52;0
10:54:02 AM;129,9922;114,69;0
10:54:02 AM;130,0391;115,52;0
10:54:02 AM;130,0898;115,52;0
10:54:02 AM;130,1523;115,52;0
10:54:02 AM;130,1914;115,52;0
10:54:02 AM;130,25;115,52;0
10:54:02 AM;130,3008;115,52;0
10:54:02 AM;130,3516;115,52;0
10:54:02 AM;130,4023;115,52;0
10:54:02 AM;130,4492;114,69;0
10:54:02 AM;130,5;115,52;0
10:54:02 AM;130,5625;114,69;0
10:54:02 AM;130,6094;115,52;0
10:54:02 AM;130,6602;115,52;0
10:54:03 AM;130,7109;115,52;0
10:54:03 AM;130,7578;115,52;0
10:54:03 AM;130,8086;115,52;0
10:54:03 AM;130,8594;115,52;0
10:54:03 AM;130,9102;115,52;0
10:54:03 AM;130,9688;114,69;0
10:54:03 AM;131,0078;114,69;0
10:54:03 AM;131,0703;115,52;0
10:54:03 AM;131,1211;115,52;0
10:54:03 AM;131,168;114,69;0
10:54:03 AM;131,2188;115,52;0
10:54:03 AM;131,2695;114,69;0
10:54:03 AM;131,3203;115,52;0
10:54:03 AM;131,3789;114,69;0
10:54:03 AM;131,418;115,52;0
10:54:03 AM;131,4688;115,52;0
10:54:03 AM;131,5313;115,52;0
10:54:03 AM;131,5781;115,52;0
10:54:03 AM;131,6289;115,52;0
10:54:03 AM;131,6797;114,69;0
10:54:04 AM;131,7305;115,52;0
10:54:04 AM;131,7813;115,52;0
10:54:04 AM;131,8281;115,52;0
10:54:04 AM;131,8789;114,69;0
10:54:04 AM;131,9414;115,52;0
10:54:04 AM;131,9883;114,69;0
10:54:04 AM;132,0391;114,69;0
10:54:04 AM;132,0898;114,69;0
10:54:04 AM;132,1484;114,69;0
10:54:04 AM;132,1914;114,69;0
10:54:04 AM;132,2383;114,69;0
10:54:04 AM;132,2891;114,69;0
10:54:04 AM;132,3477;115,52;0
10:54:04 AM;132,3984;114,69;0
10:54:04 AM;132,4492;114,69;0
10:54:04 AM;132,5;114,69;0
10:54:04 AM;132,5508;114,69;0
10:54:04 AM;132,5977;114,69;0
10:54:04 AM;132,6484;113,8;0
10:54:05 AM;132,6992;114,69;0
10:54:05 AM;132,7578;114,69;0
10:54:05 AM;132,8086;114,69;0
10:54:05 AM;132,8594;114,69;0
10:54:05 AM;132,9102;114,69;0
10:54:05 AM;132,957;114,69;0
10:54:05 AM;133,0078;114,69;0
10:54:05 AM;133,0586;114,69;0
10:54:05 AM;133,1094;113,8;0
10:54:05 AM;133,168;114,69;0
10:54:05 AM;133,207;114,69;0
10:54:05 AM;133,2695;114,69;0
10:54:05 AM;133,3203;114,69;0
10:54:05 AM;133,3672;114,69;0
10:54:05 AM;133,418;114,69;0
10:54:05 AM;133,4688;114,69;0
10:54:05 AM;133,5195;113,8;0
10:54:05 AM;133,5781;114,69;0
10:54:05 AM;133,6289;114,69;0
10:54:05 AM;133,6797;114,69;0
10:54:06 AM;133,7305;114,69;0
10:54:06 AM;133,7773;113,8;0
10:54:06 AM;133,8281;114,69;0
10:54:06 AM;133,8789;114,69;0
10:54:06 AM;133,9297;113,8;0
10:54:06 AM;133,9883;114,69;0
10:54:06 AM;134,0391;113,8;0
10:54:06 AM;134,0898;113,8;0
10:54:06 AM;134,1367;113,8;0
10:54:06 AM;134,1875;113,8;0
10:54:06 AM;134,2383;114,69;0
10:54:06 AM;134,2891;113,8;0
10:54:06 AM;134,3398;113,8;0
10:54:06 AM;134,3984;113,8;0
10:54:06 AM;134,4375;113,8;0
10:54:06 AM;134,4961;113,8;0
10:54:06 AM;134,5469;112,94;0
10:54:06 AM;134,5977;113,8;0
10:54:06 AM;134,6484;113,8;0
10:54:07 AM;134,6992;113,8;0
10:54:07 AM;134,7461;113,8;0
10:54:07 AM;134,8086;113,8;0
10:54:07 AM;134,8594;114,69;0
10:54:07 AM;134,9063;113,8;0
10:54:07 AM;134,957;113,8;0
10:54:07 AM;135,0078;113,8;0
10:54:07 AM;135,0586;113,8;0
10:54:07 AM;135,1094;114,69;0
10:54:07 AM;135,1563;113,8;0
10:54:07 AM;135,207;113,8;0
10:54:07 AM;135,2578;113,8;0
10:54:07 AM;135,3164;113,8;0
10:54:07 AM;135,3672;113,8;0
10:54:07 AM;135,418;113,8;0
10:54:07 AM;135,4688;113,8;0
10:54:07 AM;135,5273;113,8;0
10:54:07 AM;135,5781;114,69;0
10:54:07 AM;135,6289;113,8;0
10:54:07 AM;135,6758;114,69;0
10:54:08 AM;135,7266;113,8;0
10:54:08 AM;135,7773;113,8;0
10:54:08 AM;135,8281;113,8;0
10:54:08 AM;135,8789;113,8;0
10:54:08 AM;135,9258;113,8;0
10:54:08 AM;135,9766;113,8;0
10:54:08 AM;136,0273;112,94;0
10:54:08 AM;136,0781;113,8;0
10:54:08 AM;136,1367;113,8;0
10:54:08 AM;136,1875;113,8;0
10:54:08 AM;136,2383;113,8;0
10:54:08 AM;136,2891;113,8;0
10:54:08 AM;136,3359;113,8;0
10:54:08 AM;136,3867;114,69;0
10:54:08 AM;136,4375;113,8;0
10:54:08 AM;136,4961;113,8;0
10:54:08 AM;136,5469;113,8;0
10:54:08 AM;136,5977;113,8;0
10:54:08 AM;136,6484;113,8;0
10:54:09 AM;136,6953;113,8;0
